Hotel_ID,Hotel_Name,Price_in_week_2_adults_night,Province,Check_in,Check_out,Score,Stars,Address,Reviews,Overall,Link,,,,,,,,
2012,Sakamoto 2 Apartments Kim Ma by XÔI Residences,1192950,Ha Noi,10/5/2026,10/6/2026,9.3,4,"Ba Dinh, Hanoi",30,Wonderful,https://www.booking.com/hotel/vn/xoi-saka-2.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=393&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692067&all_sr_blocks=1363336506_408625521_0_0_0&highlighted_blocks=1363336506_408625521_0_0_0&matching_block_id=1363336506_408625521_0_0_0&sr_pri_blocks=1363336506_408625521_0_0_0__119295000&from=searchresults,,,,,,,,
2013,Nature Hotel,657562,Ha Noi,10/5/2026,10/6/2026,8.1,3,"Cau Giay, Hanoi",118,Very Good,https://www.booking.com/hotel/vn/nature-cau-giay.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-10&checkout=2025-11-11&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=601&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692141&all_sr_blocks=1113722801_0_2_1_0&highlighted_blocks=1113722801_0_2_1_0&matching_block_id=1113722801_0_2_1_0&sr_pri_blocks=1113722801_0_2_1_0__65756203&from=searchresults,,,,,,,,
2014,Hôtel du Parc Hanoï,2481461,Ha Noi,10/5/2026,10/6/2026,8.6,5,"Hai Ba Trung, Hanoi",211,Excellent,https://www.booking.com/hotel/vn/nikko-hanoi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-12-01&checkout=2025-12-02&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=307&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692031&all_sr_blocks=18453814_0_2_0_0&highlighted_blocks=18453814_0_2_0_0&matching_block_id=18453814_0_2_0_0&sr_pri_blocks=18453814_0_2_0_0__248146056&from=searchresults,,,,,,,,
2015,Le Jardin Hotel Haute Couture,1735153,Ha Noi,10/5/2026,10/6/2026,9.3,4,"Ba Dinh, Hanoi",644,Wonderful,https://www.booking.com/hotel/vn/la-belle-vie.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=145&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760691979&all_sr_blocks=24376519_0_2_1_0&highlighted_blocks=24376519_0_2_1_0&matching_block_id=24376519_0_2_1_0&sr_pri_blocks=24376519_0_2_1_0__173515267&from=searchresults,,,,,,,,
2016,Rosy Hotel,544062,Ha Noi,10/5/2026,10/6/2026,8.3,0,Hanoi,40,Very Good,https://www.booking.com/hotel/vn/rosy-ha-noi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=436&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692085&all_sr_blocks=940893402_0_2_0_0&highlighted_blocks=940893402_0_2_0_0&matching_block_id=940893402_0_2_0_0&sr_pri_blocks=940893402_0_2_0_0__54406214&from=searchresults,,,,,,,,
2017,Phoenix Palace Hotel Hanoi,762898,Ha Noi,10/5/2026,10/6/2026,9,4,"Hoan Kiem, Hanoi (Old Quarter)",39,Wonderful,https://www.booking.com/hotel/vn/trung-nam-hai-1.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=204&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760691996&all_sr_blocks=25962601_0_2_1_0&highlighted_blocks=25962601_0_2_1_0&matching_block_id=25962601_0_2_1_0&sr_pri_blocks=25962601_0_2_1_0__76289836&from=searchresults,,,,,,,,
2018,La Renta Hotel & Spa,614637,Ha Noi,10/5/2026,10/6/2026,8.6,3,"Hoan Kiem, Hanoi (Old Quarter)",1946,Excellent,https://www.booking.com/hotel/vn/la-renta-amp-spa.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=469&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692094&all_sr_blocks=987124001_0_2_1_0&highlighted_blocks=987124001_0_2_1_0&matching_block_id=987124001_0_2_1_0&sr_pri_blocks=987124001_0_2_1_0__61463748&from=searchresults,,,,,,,,
2019,InterContinental Hanoi Westlake by IHG,4568981,Ha Noi,10/5/2026,10/6/2026,8.6,5,"Tay Ho, Hanoi",822,Excellent,https://www.booking.com/hotel/vn/intercontinental-westlake.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=297&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692031&all_sr_blocks=7118161_125380250_2_34_0&highlighted_blocks=7118161_125380250_2_34_0&matching_block_id=7118161_125380250_2_34_0&sr_pri_blocks=7118161_125380250_2_34_0__456898100&from=searchresults,,,,,,,,
2020,Sonata Premier Hotel & Spa,1360800,Ha Noi,10/5/2026,10/6/2026,7.8,3,"Hoan Kiem, Hanoi (Old Quarter)",949,Good,https://www.booking.com/hotel/vn/sonata-premier-amp-spa.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=462&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692094&all_sr_blocks=1067481001_393242372_2_1_0&highlighted_blocks=1067481001_393242372_2_1_0&matching_block_id=1067481001_393242372_2_1_0&sr_pri_blocks=1067481001_393242372_2_1_0__136080000&from=searchresults,,,,,,,,
2021,Nexy Hostel,288000,Ha Noi,10/5/2026,10/6/2026,8.3,1,"Hoan Kiem, Hanoi (Old Quarter)",718,Very Good,https://www.booking.com/hotel/vn/nexy-hostel.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=609&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692151&all_sr_blocks=187054813_244038721_0_0_0%2C187054813_244038721_0_0_0&highlighted_blocks=187054813_244038721_0_0_0%2C187054813_244038721_0_0_0&matching_block_id=187054813_244038721_0_0_0&sr_pri_blocks=187054813_244038721_0_0_0__14400000%2C187054813_244038721_0_0_0__14400000&from=searchresults,,,,,,,,
2022,Khách Sạn 239,376200,Ha Noi,10/5/2026,10/6/2026,8.1,3,"Thanh Xuan, Hanoi",346,Very Good,https://www.booking.com/hotel/vn/khach-san-239-ha-noi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=390&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692067&all_sr_blocks=1143482105_388280613_0_0_0&highlighted_blocks=1143482105_388280613_0_0_0&matching_block_id=1143482105_388280613_0_0_0&sr_pri_blocks=1143482105_388280613_0_0_0__37620000&from=searchresults,,,,,,,,
2023,Le Petit Hotel & Travel,845000,Ha Noi,10/5/2026,10/6/2026,9,3,"Hoan Kiem, Hanoi (Old Quarter)",126,Wonderful,https://www.booking.com/hotel/vn/hanoi-central-star.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=210&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692005&all_sr_blocks=900784606_410020066_2_0_0_849927&highlighted_blocks=900784606_410020066_2_0_0_849927&matching_block_id=900784606_410020066_2_0_0_849927&sr_pri_blocks=900784606_410020066_2_0_0_849927_84500000&from=searchresults,,,,,,,,
2024,NT Old Gate Hostel,313724,Ha Noi,10/5/2026,10/6/2026,9.6,0,"Hoan Kiem, Hanoi (Old Quarter)",17,Exceptional,https://www.booking.com/hotel/vn/nt-old-gate-hostel.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-17&checkout=2025-11-18&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=829&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692229&all_sr_blocks=1463214307_417625100_1_0_0%2C1463214307_417625100_1_0_0&highlighted_blocks=1463214307_417625100_1_0_0%2C1463214307_417625100_1_0_0&matching_block_id=1463214307_417625100_1_0_0&sr_pri_blocks=1463214307_417625100_1_0_0__15686200%2C1463214307_417625100_1_0_0__15686200&from=searchresults,,,,,,,,
2025,Pan House,510000,Ha Noi,10/5/2026,10/6/2026,8.9,2,"Tay Ho, Hanoi",310,Excellent,https://www.booking.com/hotel/vn/pan-house-tay-ho.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=266&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692022&all_sr_blocks=1055407101_385288600_2_10_0_634813&highlighted_blocks=1055407101_385288600_2_10_0_634813&matching_block_id=1055407101_385288600_2_10_0_634813&sr_pri_blocks=1055407101_385288600_2_10_0_634813_51000000&from=searchresults,,,,,,,,
2026,La Sinfonía Citadel Hotel and Spa,1807571,Ha Noi,10/5/2026,10/6/2026,9.3,4,"Hoan Kiem, Hanoi",577,Wonderful,https://www.booking.com/hotel/vn/delicacy-amp-spa.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=190&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760691996&all_sr_blocks=363237412_0_2_1_0&highlighted_blocks=363237412_0_2_1_0&matching_block_id=363237412_0_2_1_0&sr_pri_blocks=363237412_0_2_1_0__180757140&from=searchresults,,,,,,,,
2027,Lake View Hotel,634125,Ha Noi,10/5/2026,10/6/2026,8.5,3,"Tay Ho, Hanoi",270,Very Good,https://www.booking.com/hotel/vn/lake-view-ha-noi2.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=367&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692058&all_sr_blocks=963497106_0_2_0_0&highlighted_blocks=963497106_0_2_0_0&matching_block_id=963497106_0_2_0_0&sr_pri_blocks=963497106_0_2_0_0__63412470&from=searchresults,,,,,,,,
2028,Sakura Hotel 3,1650000,Ha Noi,10/5/2026,10/6/2026,7.6,0,"Ba Dinh, Hanoi",56,Good,https://www.booking.com/hotel/vn/sakura-3.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=687&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692179&all_sr_blocks=189872401_265480081_2_1_0&highlighted_blocks=189872401_265480081_2_1_0&matching_block_id=189872401_265480081_2_1_0&sr_pri_blocks=189872401_265480081_2_1_0__165000000&from=searchresults,,,,,,,,
2029,Nhà nghỉ QT Nam Khánh,600000,Ha Noi,10/5/2026,10/6/2026,9,4,"Thanh Xuan, Hanoi",12,Wonderful,https://www.booking.com/hotel/vn/nha-nghi-qt-nam-khanh.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=583&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692141&all_sr_blocks=1368130601_409056034_2_0_0&highlighted_blocks=1368130601_409056034_2_0_0&matching_block_id=1368130601_409056034_2_0_0&sr_pri_blocks=1368130601_409056034_2_0_0__60000000&from=searchresults,,,,,,,,
2030,InterContinental Hanoi Landmark72 by IHG,4421915,Ha Noi,10/5/2026,10/6/2026,9.1,5,Hanoi,252,Wonderful,https://www.booking.com/hotel/vn/intercontinental-hanoi-landmark72.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=322&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692040&all_sr_blocks=267229440_125380727_2_34_0_872516&highlighted_blocks=267229440_125380727_2_34_0_872516&matching_block_id=267229440_125380727_2_34_0_872516&sr_pri_blocks=267229440_125380727_2_34_0_872516_442191500&from=searchresults,,,,,,,,
2031,Léman Old Quarter,1545021,Ha Noi,10/5/2026,10/6/2026,9.7,4,"Hoan Kiem, Hanoi (Old Quarter)",27,Exceptional,https://www.booking.com/hotel/vn/leman-old-quarter-ha-noi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=363&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692058&all_sr_blocks=1465275101_0_2_1_0&highlighted_blocks=1465275101_0_2_1_0&matching_block_id=1465275101_0_2_1_0&sr_pri_blocks=1465275101_0_2_1_0__154502060&from=searchresults,,,,,,,,
2032,San Hanoi Hotel & Gaming,985600,Ha Noi,10/5/2026,10/6/2026,9.8,4,"Cau Giay, Hanoi",57,Exceptional,https://www.booking.com/hotel/vn/san-hanoi-amp-spa.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=181&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760691987&all_sr_blocks=1418059602_413479294_0_40_0&highlighted_blocks=1418059602_413479294_0_40_0&matching_block_id=1418059602_413479294_0_40_0&sr_pri_blocks=1418059602_413479294_0_40_0__98560000&from=searchresults,,,,,,,,
2033,La Ava’s Home,630000,Ha Noi,10/5/2026,10/6/2026,9.2,0,"Hoan Kiem, Hanoi (Old Quarter)",597,Wonderful,https://www.booking.com/hotel/vn/la-avas-home.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-10&checkout=2025-11-11&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=333&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692048&all_sr_blocks=418334801_201566134_2_0_0&highlighted_blocks=418334801_201566134_2_0_0&matching_block_id=418334801_201566134_2_0_0&sr_pri_blocks=418334801_201566134_2_0_0__63000000&from=searchresults,,,,,,,,
2034,LaHomestay Hàng Đậu,1050000,Ha Noi,10/5/2026,10/6/2026,8.8,4,"Hoan Kiem, Hanoi (Old Quarter)",128,Excellent,https://www.booking.com/hotel/vn/lahomestay-hang-dau.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-03&checkout=2025-11-04&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=255&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692013&all_sr_blocks=882678909_403955313_2_0_0&highlighted_blocks=882678909_403955313_2_0_0&matching_block_id=882678909_403955313_2_0_0&sr_pri_blocks=882678909_403955313_2_0_0__105000000&from=searchresults,,,,,,,,
2035,Laura2 House,552000,Ha Noi,10/5/2026,10/6/2026,9,0,"Hoan Kiem, Hanoi (Old Quarter)",2,Wonderful,https://www.booking.com/hotel/vn/lora-house.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=807&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692229&all_sr_blocks=1490987903_420762429_2_0_0&highlighted_blocks=1490987903_420762429_2_0_0&matching_block_id=1490987903_420762429_2_0_0&sr_pri_blocks=1490987903_420762429_2_0_0__55200000&from=searchresults,,,,,,,,
2036,Shining Central Hotel & Spa,1995000,Ha Noi,10/5/2026,10/6/2026,9.4,5,"Hoan Kiem, Hanoi (Old Quarter)",2395,Wonderful,https://www.booking.com/hotel/vn/shining-central-amp-spa.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=46&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760691951&all_sr_blocks=559715701_209621859_2_1_0_1171137&highlighted_blocks=559715701_209621859_2_1_0_1171137&matching_block_id=559715701_209621859_2_1_0_1171137&sr_pri_blocks=559715701_209621859_2_1_0_1171137_199500000&from=searchresults,,,,,,,,
2037,Mövenpick Hotel Hanoi Centre,3900000,Ha Noi,10/5/2026,10/6/2026,8.6,5,"Hoan Kiem, Hanoi",204,Excellent,https://www.booking.com/hotel/vn/movenpick-hotel-hanoi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=261&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692022&all_sr_blocks=7107720_127714991_2_2_0&highlighted_blocks=7107720_127714991_2_2_0&matching_block_id=7107720_127714991_2_2_0&sr_pri_blocks=7107720_127714991_2_2_0__390000000&from=searchresults,,,,,,,,
2038,Jacayl Hotel - Cầu Giấy,780208,Ha Noi,10/5/2026,10/6/2026,8,4,"Cau Giay, Hanoi",14,Very Good,https://www.booking.com/hotel/vn/jacayl-tcg.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=538&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692122&all_sr_blocks=956513901_406083265_0_2_0&highlighted_blocks=956513901_406083265_0_2_0&matching_block_id=956513901_406083265_0_2_0&sr_pri_blocks=956513901_406083265_0_2_0__78020800&from=searchresults,,,,,,,,
2039,KEGON Inn,1752006,Ha Noi,10/5/2026,10/6/2026,8.3,4,"Ba Dinh, Hanoi",98,Very Good,https://www.booking.com/hotel/vn/kegon-and-apartment.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=711&sr_order=popularity&srpvid=725b3fef49c20013&srepoch=1760692189&all_sr_blocks=540951701_0_2_1_0&highlighted_blocks=540951701_0_2_1_0&matching_block_id=540951701_0_2_1_0&sr_pri_blocks=540951701_0_2_1_0__175200648&from=searchresults,,,,,,,,
